regime,condition,method,seed,iteration_budget,r_topo_median,r_source_median,amari_index,source_file,source_sha256
Homogeneous Laplacian,noise,amica 3k,606,3000,0.70497644247087421,0.12814396839198061,0.27983859554221002,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0606_jax_gpu.json,d9fa378dc324c0807ca13143921e66b8169f314c0e6675a9d67e11ca6dfbaef7
Homogeneous Laplacian,noise,Picard,606,5000,0.94937686644292008,0.68326173865570428,0.12181440560552852,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0606_picard.json,b6a1cff0ac4a86231ee5504282a12ea6303dfa9da199d4f691facc043b69e7d0
Homogeneous Laplacian,noise,FastICA,707,5000,0.95989789017690641,0.69473746380391299,0.10669152345304846,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0707_fastica.json,2f0647a2b3a628a7bd5760b8eb7c53ca614e791e28676f1c99af3425bb39a8fc
Homogeneous Laplacian,noise,Infomax,707,5000,0.84890092655110561,0.28105721041316339,0.18196096779447335,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0707_infomax.json,1655847c77564e931f6e4c22dea6eb5bed3a347e0e360eb10cd4015d5fb9e443
Homogeneous Laplacian,noise,amica 3k,707,3000,0.78580930351656109,0.16317503474696982,0.24668326327137874,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0707_jax_gpu.json,02e0b1aa55df3eeaecc675a29ff9f9f532549b1f387733306d6f404ff6ec0190
Homogeneous Laplacian,noise,Picard,707,5000,0.90180049623290126,0.57261375689418359,0.1287957917203893,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0707_picard.json,9d17e3b9acbe8de61c27975b7b3ac150982a9defe2a396a4b8028616e3f60808
Homogeneous Laplacian,noise,FastICA,808,5000,0.97527009587222513,0.75609584904148031,0.10644220414282207,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0808_fastica.json,0cadae063540fbd7593bd381d6bf40ddbbbea6e183bb73ff67a5c80674ae9e98
Homogeneous Laplacian,noise,Infomax,808,5000,0.85117272023314183,0.23641898249388704,0.21200369094804467,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0808_infomax.json,27e545293575596ef764d6b379baea25aed95d2e723e8196bef982adda860ed7
Homogeneous Laplacian,noise,amica 3k,808,3000,0.78448526631567628,0.16332239197340323,0.23298990046991402,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0808_jax_gpu.json,80d371c12d39bb7fb0919a444f8b7959b63a7dec4c939a9fcf033cf67b6d5801
Homogeneous Laplacian,noise,Picard,808,5000,0.95820891554975374,0.70351210773176465,0.12420076468712807,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0808_picard.json,0aea551f0a2e63415e0a99375a140fbe1afa9ea39fc8b6139a738040e3cde406
Homogeneous Laplacian,noise,FastICA,909,5000,0.9765843715656104,0.75474124654979746,0.11997574679689407,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0909_fastica.json,c193275503f249475545cbbae86330a2081f1464fb232365af41b0e96414c4b4
Homogeneous Laplacian,noise,Infomax,909,5000,0.84456009795636278,0.26748211333584326,0.20919947662841237,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0909_infomax.json,49b658d5f0d2ecf734e37589c52771d49750547b7bfbe5db14ffdb9001696cf8
Homogeneous Laplacian,noise,amica 3k,909,3000,0.70544652044171952,0.088141392199349355,0.26133641114141443,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0909_jax_gpu.json,97b00b885f3d646cfbfbcb7eb6b5985927d446c384b329161a6fe5bd27646673
Homogeneous Laplacian,noise,Picard,909,5000,0.9704742705402738,0.73078349740620518,0.11249601495634756,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-0909_picard.json,f3339989e24b22acf7a875772ca3950dab194118a437987881a59454956aaafb
Homogeneous Laplacian,noise,FastICA,1010,5000,0.97321689253117638,0.74871061364275238,0.11521801898271519,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-1010_fastica.json,2acf9a3ed3c907b4f7506f7dca21ed9c936f441e656a313096b26594e567589b
Homogeneous Laplacian,noise,Infomax,1010,5000,0.83944157386578278,0.13237400806651436,0.19324904528415729,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-1010_infomax.json,5f016acb691dda43c4640763eb63149b41a0dfd6817300c2bc5aaa60dddd1cfc
Homogeneous Laplacian,noise,amica 3k,1010,3000,0.74929800010440106,0.17260659570429632,0.25224933774239294,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-1010_jax_gpu.json,a2c74d70d91dfce8919cc2070f1c818127ce010492f4949432b8d4f68885ea88
Homogeneous Laplacian,noise,Picard,1010,5000,0.93772079811656039,0.61729239878277942,0.15866825051427141,figdata/synth/amica_python_synthetic_v1/synth_noise_seed-1010_picard.json,c7760d46986ccc4d6a9a92052d0d67fe43143174c0d19958687c88fb8f21b7db
Homogeneous Laplacian,clean,amica 10k,101,10000,0.98676847174856097,0.98506442851255849,0.026523325602357872,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0101_jax_gpu.json,a4517598f072d8cc95a8d61e6c7d80971998f341c3dba2637697164153c93e38
Homogeneous Laplacian,clean,amica 10k,202,10000,0.98461225635365679,0.98975383901922198,0.029516016987344948,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0202_jax_gpu.json,188b41e6233eb5a663d5b33e4fe86768c674ee0f7b3e344476fba3ce0ea57099
Homogeneous Laplacian,clean,amica 10k,303,10000,0.99445175210559245,0.99317895273795997,0.018580466096129337,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0303_jax_gpu.json,d2c59b565328e98124322dc42f258947a24b36837197a4ef6416371cb462ccdc
Homogeneous Laplacian,clean,amica 10k,404,10000,0.98921922316026767,0.98559300899440083,0.027135051225842463,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0404_jax_gpu.json,4d4c7d20b3db5128246120eb34924014272b404a7bc92771546e7a6daafafe10
Homogeneous Laplacian,clean,amica 10k,505,10000,0.99526793100211886,0.99339139451335901,0.019086026694038881,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0505_jax_gpu.json,80069209cf02e4920f7e6815de2ac57de4f2a6558bbbe49a931d857bdcf7b9cf
Homogeneous Laplacian,clean,amica 10k,606,10000,0.99542317221944021,0.99388761042709728,0.01778196669822469,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0606_jax_gpu.json,389ac920060e7726afa1541680c5060739632ce785947410bd905de5c1cd048b
Homogeneous Laplacian,clean,amica 10k,707,10000,0.99202263069473928,0.99086132919578729,0.023004938002229983,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0707_jax_gpu.json,488deed1bf2c9327e16dd292968c211e4fa3b5f4b0258f1215bbf079732212e5
Homogeneous Laplacian,clean,amica 10k,808,10000,0.99321570616522692,0.99066048090334613,0.024278248544529455,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0808_jax_gpu.json,fce6beae30a8a9f3865eb63466da3ba8342631758c44dd826d837c842c8d663c
Homogeneous Laplacian,clean,amica 10k,909,10000,0.99387921471237162,0.99400884209871254,0.017272761138499765,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-0909_jax_gpu.json,dacf20a2a77c4338cdec037d326fbca7076863b237c1a3f4adc51bdab8f8fbd9
Homogeneous Laplacian,clean,amica 10k,1010,10000,0.9951046435355857,0.99090907549133656,0.021035826259107892,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_clean_seed-1010_jax_gpu.json,ab5fc5490faea59be8a021c9631332388b12b6b1ac0f71198fe52984660e89c6
Homogeneous Laplacian,noise_eog,amica 10k,101,10000,0.79838157302800949,0.15134906568699527,0.20189733519883729,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0101_jax_gpu.json,421e30b068673b0bc37518f1176b5e6373437d5626363a85bb4ff4c493d8be86
Homogeneous Laplacian,noise_eog,amica 10k,202,10000,0.85203598709159478,0.26558004686222891,0.15745424889050458,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0202_jax_gpu.json,be0dd914cb29e13fac7711e8a7c3eb1132331064c0a12f4b3649419105a0d79f
Homogeneous Laplacian,noise_eog,amica 10k,303,10000,0.84249466625313951,0.16868559209496298,0.18420153393163757,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0303_jax_gpu.json,f6da36471127263f0a091e9427cd13c337661bb7640747fe3bfb7fff530c2209
Homogeneous Laplacian,noise_eog,amica 10k,404,10000,0.84548192156112201,0.21205378880485187,0.17539253918235997,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0404_jax_gpu.json,a60a926243867d9672286d5ceda7991f6e10529c8e7513b7b5a7bc8b7b8d55dc
Homogeneous Laplacian,noise_eog,amica 10k,505,10000,0.86988513023528879,0.21876003125160454,0.17120470550731029,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0505_jax_gpu.json,36feb0e02ef19a3733f81ca9c0d86b77a4f31c438ade509c48c2176f3f73dcb0
Homogeneous Laplacian,noise_eog,amica 10k,606,10000,0.81211209147925523,0.14320664807643979,0.18850018847212935,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0606_jax_gpu.json,643ef9463b1f626f36af13ccbdbe958332ea34eb734d3d4c8d955883753bdadf
Homogeneous Laplacian,noise_eog,amica 10k,707,10000,0.86777979939808536,0.22461111645030102,0.17146417658583812,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0707_jax_gpu.json,131dabdb4adff5160c5f3369a5345f1bcd419e5dba681cca3a6cc986e9f4ac53
Homogeneous Laplacian,noise_eog,amica 10k,808,10000,0.79660336024622436,0.20849056864165666,0.1804252811103168,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0808_jax_gpu.json,822ce489375ff72cbcb4eda636f9b5d7f6d5de0cd4389de0da416800953312c8
Homogeneous Laplacian,noise_eog,amica 10k,909,10000,0.83719246027944427,0.23691613318411686,0.1693639797979663,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-0909_jax_gpu.json,30e0cfbbe4663b26b6fc76268e6c148bd31cc710d34c8dcd4653a85dfb03ebb4
Homogeneous Laplacian,noise_eog,amica 10k,1010,10000,0.80724826869162247,0.24000970445959033,0.17522488901795036,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_eog_seed-1010_jax_gpu.json,83133390e7716cfbd7d23cce7ba7fe08b3325d57c2bc3e99bdabb4b89c2d037e
Homogeneous Laplacian,noise,amica 10k,101,10000,0.74304327420009553,0.14338648275291566,0.27235180904007827,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0101_jax_gpu.json,5851e2b31deb444e25f1821957b2452df06b33835d62a66156b217de63150ba0
Homogeneous Laplacian,noise,amica 10k,202,10000,0.73127610170166579,0.17407821180790389,0.23997537163062738,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0202_jax_gpu.json,d38f47021e438eec008e2af26396d1ef9db7bd2c72452ed3b2b1664bfafaaa9d
Homogeneous Laplacian,noise,amica 10k,303,10000,0.84885287806809373,0.22492585234966322,0.18534848833721029,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0303_jax_gpu.json,5bce8c1e6db625b108ae6e4c196629325ea2d26a4808a68709a7e0b27d88ad7a
Homogeneous Laplacian,noise,amica 10k,404,10000,0.80399883104892322,0.18828016241268797,0.21480645863063996,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0404_jax_gpu.json,a2047b28c9a79ee4649ba6d431a34ac6e358d7a1926f7f98fa00ff6e89ebff13
Homogeneous Laplacian,noise,amica 10k,505,10000,0.74045889859290459,0.15474866989837771,0.25895660211085803,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0505_jax_gpu.json,7feb82e349c8419c3f93f6d86b629efe177d21060814cdc8bec479729b06da7f
Homogeneous Laplacian,noise,amica 10k,606,10000,0.76411019911540601,0.14575343379504513,0.26237392164404849,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0606_jax_gpu.json,783cdcd06a0cb0a00396fac5438de43ec9366e6e245752712d54b077197e7a3a
Homogeneous Laplacian,noise,amica 10k,707,10000,0.801867574949509,0.19085251538244913,0.20525206771012194,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0707_jax_gpu.json,849b6eaa1528b7e272917fbb987d350647465bed998c9179730f19d0e076a333
Homogeneous Laplacian,noise,amica 10k,808,10000,0.88321829929443818,0.24199662716147752,0.16690663037397518,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0808_jax_gpu.json,0cb5720f5504eab00ff5b048aa1e154ec420d4e5a03b3d3331439484414fc40d
Homogeneous Laplacian,noise,amica 10k,909,10000,0.7842494988162747,0.1299428883990833,0.26170537449283038,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-0909_jax_gpu.json,faac5ab053623cebe24cf012f17f226c2ad4b96c1410f460c6c211ea68c80ffa
Homogeneous Laplacian,noise,amica 10k,1010,10000,0.88935160843368577,0.30748902801926664,0.1619969351383807,figdata/synth/amica_python_synthetic_v1_lap_amica10k/synth_noise_seed-1010_jax_gpu.json,03bc080851f0fe74c4d26cb1485f7f04189ce27966e1cb0a316941d878125700
Heterogeneous mixture,clean,FastICA,101,5000,0.99062803397460808,0.98605915874925232,0.059559875064881293,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0101_fastica.json,94cc621f275a181f577bc48d7c2e70cef4bfbc194ca5053440d3b2dafa4cc682
Heterogeneous mixture,clean,Infomax,101,5000,0.98581744522102288,0.98330407134085296,0.08267213264939656,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0101_infomax.json,ef776a2bc126f0c4fec5335428c38a193711d562916c3a4d2acefa66dea45372
Heterogeneous mixture,clean,amica 3k,101,3000,0.94066439140835412,0.97511466398236202,0.060742762294908673,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0101_jax_gpu.json,f3742b979adc2c61a76c431a48ebe76822f19185956a2a88b63192b0ccc89181
Heterogeneous mixture,clean,Picard,101,5000,0.97142930220070234,0.98307941475982608,0.078214036092993738,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0101_picard.json,582a82237e917e6feb5500b7c7c4a7218dc284241b1fec39ea28ada00ae1d843
Heterogeneous mixture,clean,FastICA,202,5000,0.9886049500100802,0.98800943821724974,0.064721589813916597,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0202_fastica.json,a2d76174fb0468f8e5f4fc3c937a656b51c45e75bed35384892c65c5431c2403
Heterogeneous mixture,clean,Infomax,202,5000,0.95587479874526216,0.96886286238868791,0.069320412392819053,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0202_infomax.json,6bcbbe041aef107fd7885ee37651155c8be5f50abb2fd8b0419faaf9ea40ae67
Heterogeneous mixture,clean,amica 3k,202,3000,0.84382138723205835,0.41933390027170131,0.084284899507928307,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0202_jax_gpu.json,fcc9e68b370cea66d40f797668ec24c64b3d8b60f0d61bb918f12d65e8d4f3e5
Heterogeneous mixture,clean,Picard,202,5000,0.9758833051764666,0.98566096245369439,0.070669297376186851,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0202_picard.json,9a0a615a7750be7df0bfb94e1a2f27fb58549dcec0ad0332f733ee645914f257
Heterogeneous mixture,clean,FastICA,303,5000,0.979096606159926,0.97908015254549263,0.059472496330688254,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0303_fastica.json,8b4646a01dada43c9490caf52c809281a9e21226849c397de50a7e7abf7c5de8
Heterogeneous mixture,clean,Infomax,303,5000,0.98953618341953731,0.97901286499823947,0.06095078871010183,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0303_infomax.json,b0349211946d2b1b7e65cf760ccafe466cf029f1edbc7b264a8299e97b566717
Heterogeneous mixture,clean,amica 3k,303,3000,0.94385962385847577,0.94994593879217404,0.061525817899452065,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0303_jax_gpu.json,cdb7206fac15e8ff0dea8acb347cbcb4dc5c0f9abf7ab73d27ab5fcbc41b8335
Heterogeneous mixture,clean,Picard,303,5000,0.93008409537986847,0.73136501080439187,0.082861954499785201,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0303_picard.json,b72a186aede678efdbf7c2e7d6f52b5e5d6b42001cc3d0d155bf37fa36fc855a
Heterogeneous mixture,clean,FastICA,404,5000,0.98938542548473363,0.98761862737109218,0.057703409271465465,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0404_fastica.json,bb33c5156a01a86f0637ea7668168379d10d425ab0463f7345b39448bae29e9c
Heterogeneous mixture,clean,Infomax,404,5000,0.91088925532954823,0.71161198618366006,0.07546610318000968,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0404_infomax.json,c1f9dfd2483e60ea7a724afb569a4fc5c20cfb430d26de6f5a1d784f451b616a
Heterogeneous mixture,clean,amica 3k,404,3000,0.89879786799096761,0.90256983777489963,0.070795873505523771,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0404_jax_gpu.json,614ecef307779bf7d0a2a187a3e3870c973edf9d3d0de3e6d3d5f606dbf1ad7b
Heterogeneous mixture,clean,Picard,404,5000,0.9341483494231031,0.96816728319817902,0.070983597329626488,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0404_picard.json,ab0efa49b6b7121d8ca8dc12903e729ea65be7777cec40bde8c471d5ebdc6e0f
Heterogeneous mixture,clean,FastICA,505,5000,0.98690722634403305,0.9851827107937593,0.056592601811694482,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0505_fastica.json,a9159edfdb84f3e3bc7cf296ad6ee8151b13eb39a2badd9af8074367e89f45e8
Heterogeneous mixture,clean,Infomax,505,5000,0.95956490890659674,0.97994525764763118,0.071499242200441113,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0505_infomax.json,2e75cdfd70e32aae8f8578836e5a329b54093c460b14f51a3a5d9bbdb191f983
Heterogeneous mixture,clean,amica 3k,505,3000,0.90443250529793584,0.66754924571954888,0.086359365158359624,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0505_jax_gpu.json,b356862af523b62be7d7091c53ee329e8ffe6b9e23c5e409479d8bc5e2702f82
Heterogeneous mixture,clean,Picard,505,5000,0.93361999844582533,0.78892168498636894,0.082625581884129273,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0505_picard.json,cf4e81065e7045d4df30ce899f15e381bd6c8924f2a89e527e03b8668ff1c269
Heterogeneous mixture,clean,FastICA,606,5000,0.99235625224498192,0.98828671673370327,0.060747166908450265,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0606_fastica.json,505350126f2e1a2ea4597fdfd0c989a35e2ff956147b7baf816f408982164525
Heterogeneous mixture,clean,Infomax,606,5000,0.93941013066443579,0.97629516803395533,0.072700948175971489,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0606_infomax.json,bec2002dc2c31f00b327923c0d35755a68fd076a05b8d309407cf30a9bb46aa1
Heterogeneous mixture,clean,amica 3k,606,3000,0.89426104327025191,0.93715392160613842,0.067028672893363603,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0606_jax_gpu.json,c5d96ba044919337f35e5900865df8e11cd27ccd3d776659f46ab655e72436ce
Heterogeneous mixture,clean,Picard,606,5000,0.88778997033876283,0.53107904781839332,0.07894176227372407,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0606_picard.json,33c10822e00690c900949666acf34f981288d063c8c2496be665db3efc955df3
Heterogeneous mixture,clean,FastICA,707,5000,0.99200639228653675,0.98850433435390039,0.057225297682886297,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0707_fastica.json,26b0ab54327cee91c3fd81aa2ad55847973dbf309358631538ab60bf0ca5066d
Heterogeneous mixture,clean,Infomax,707,5000,0.99088974249533246,0.98331335414121224,0.069434217689227778,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0707_infomax.json,b695e2030236cfa2b619cde3600beaab4f6ee96e1b8394f4182c908fcf83372c
Heterogeneous mixture,clean,amica 3k,707,3000,0.94703996832150461,0.73617947298152053,0.065310442743987354,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0707_jax_gpu.json,ebd5ef35501a339203f3ce181085b8ca32e175b162b5a9e895603b03a69c06d8
Heterogeneous mixture,clean,Picard,707,5000,0.94387270356840425,0.72620114809223446,0.080855565567767268,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0707_picard.json,9381c60a8c562898a96e35a1b0bf7239c8557446cf0e3ff0db3a11b0d0d429bb
Heterogeneous mixture,clean,FastICA,808,5000,0.98973642882378099,0.98742652729479974,0.057099561673072737,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0808_fastica.json,7c8af31ad7de157e4c674fd36bc43cf128066ab06165f8dfd3b44bef1751184c
Heterogeneous mixture,clean,Infomax,808,5000,0.91481850110406182,0.38158949409874432,0.082662895843986978,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0808_infomax.json,2f7f4520f76affa69db424fb1dc535145cd98294b1cd1d658cdd6402a36835f7
Heterogeneous mixture,clean,amica 3k,808,3000,0.98796035441771268,0.98094586420864893,0.051739863574112699,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0808_jax_gpu.json,a2c773c0ad11bb4add9badc432f2f9399cb7dd706334e8fbf8ce429cd21c8dad
Heterogeneous mixture,clean,Picard,808,5000,0.98978662096813297,0.98655726802691079,0.078194224155857528,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0808_picard.json,630e3e93de0e3021c52bd1cc247815945b86314e34019d1e8ba5219d593fe46a
Heterogeneous mixture,clean,FastICA,909,5000,0.99198648859201422,0.98539583071477477,0.057970114218399232,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0909_fastica.json,a6bd4d1998c71dd9fe9cba76be8eee7e0604d59f4ad793dbb4b40c8595394276
Heterogeneous mixture,clean,Infomax,909,5000,0.97530075452705156,0.97831812407108765,0.073713650061779129,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0909_infomax.json,553e66729314b1a824ff19e847b03d191782aeec14fa55a204a79770c72cdb4e
Heterogeneous mixture,clean,amica 3k,909,3000,0.87120037222434443,0.6840007604353372,0.076729598328039883,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0909_jax_gpu.json,0a1d5dcf3ac1d616fa7a243856f83ea0d70f1eb209b17fa1a1f3148d768f170b
Heterogeneous mixture,clean,Picard,909,5000,0.96385204335216779,0.98509914761591844,0.083484166166364698,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-0909_picard.json,c592d09d3895e57e78d4182bc8d642ec2b1a22d4750e48e47ab4443351a2222c
Heterogeneous mixture,clean,FastICA,1010,5000,0.98524118604967414,0.98720265856564637,0.061404939060903989,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-1010_fastica.json,7afa953792a37b30a3c635941270a48b0e92c729602e8023c300758e6e48029c
Heterogeneous mixture,clean,Infomax,1010,5000,0.97014462536170365,0.98204672843384633,0.079938537285519445,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-1010_infomax.json,f61687fa64910f41bdf04686ca350b9b67759ef28f3841f8aa99fa41d9b9f114
Heterogeneous mixture,clean,amica 3k,1010,3000,0.88164575108980792,0.21422880714924053,0.10823827851614437,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-1010_jax_gpu.json,fa44ac6953a26ecf5b569ce14c054a966aa2b9d6edceaf9e3f1cbc7815ad9cc4
Heterogeneous mixture,clean,Picard,1010,5000,0.97152255301703749,0.98112704652360561,0.081711097906706831,figdata/synth/amica_python_synthetic_v1_mixed/synth_clean_seed-1010_picard.json,339fbd69e66b337da1638614eebedc8129713bec2174d853c3b6199b1c5a8e98
Heterogeneous mixture,noise_eog,FastICA,101,5000,0.88267699326558646,0.43609682450135578,0.13345307676477319,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0101_fastica.json,577e628a9e99dfb2b6edc8a67d97eabd9c69340d057a804286c1a755c3f78c75
Heterogeneous mixture,noise_eog,Infomax,101,5000,0.89145856232210496,0.26309603216601035,0.17703372521117253,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0101_infomax.json,ad0abd4ae1cd62b9c9a042d01d72b579b58a7c41f1ac68f6e1fc42b0c8bb93fe
Heterogeneous mixture,noise_eog,amica 3k,101,3000,0.78988546726127473,0.15183998153932682,0.17191184371717591,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0101_jax_gpu.json,744e1c38b2287dfa1650b00d6e60c295217165171aedf2a6d53d185a672b6f14
Heterogeneous mixture,noise_eog,Picard,101,5000,0.84754420989364787,0.24917991598982087,0.15388631575429779,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0101_picard.json,d1f909bdc865ffaecab6c3f7e1819e6159569356d83db223243ca9cef870b6fd
Heterogeneous mixture,noise_eog,FastICA,202,5000,0.8995169894909385,0.39766390835534848,0.1314665260558415,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0202_fastica.json,e33e91cf3e5b9add35971983dec24774e3c8204ba7d0ae430a2bb2351d2479e7
Heterogeneous mixture,noise_eog,Infomax,202,5000,0.82725646112394158,0.240853975101114,0.19289903333080019,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0202_infomax.json,6cfca1e536340ea2d650324838b6b989622ff95f6694d03ec45aa3d73c2ddb1f
Heterogeneous mixture,noise_eog,amica 3k,202,3000,0.76532463895807878,0.18494574467089542,0.18366612476647329,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0202_jax_gpu.json,dbadfd47aadcf9172e97f3f2c1ba4b801fb606e291c110ae70f1e29a633b51be
Heterogeneous mixture,noise_eog,Picard,202,5000,0.87957286274451674,0.28846858251438751,0.16185056859796185,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0202_picard.json,2cd5b5ccbb032c2a5ba4a363a8bde15d84799a130f6b399e4111e3fb029d1d0e
Heterogeneous mixture,noise_eog,FastICA,303,5000,0.86472229909687037,0.24439391633337515,0.14747463071053857,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0303_fastica.json,3495eb331194f4c2a8d9c72b2cb37f2ba47f9980ce9f7ec5d2030ac8dae850cf
Heterogeneous mixture,noise_eog,Infomax,303,5000,0.81237357088056572,0.25733037463209829,0.18097853087140731,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0303_infomax.json,6f203c3d6b814591bc6db32dfd0467b284544c8453e4ef042e41a1c963fbd52c
Heterogeneous mixture,noise_eog,amica 3k,303,3000,0.80879699574082897,0.17816390958618614,0.17002752615779609,figdata/synth/amica_python_synthetic_v1_mixed/synth_noise_eog_seed-0303_jax_gpu.json,e942c1ff9ad5a21f93b850af2a0e4f117edef2fc902e6b828ce3845bf64d7dab
